FID,Street,City,State,County,Zip Code,Assessed_Hurricane,Times_Flooded,In_Flood_Zone,Flood_Zone,GlobalID,Flood_Hazard_Zone,x,y,zone_type,In Zone,Not in Zone
166,Bucks Trl,Longs,SC,Horry County,29568,Florence,1,No,X,59f30b7d-b260-45cc-bbe7-5bddd711561f,No,-78.72209402,33.92924403,,,
167,Bucks Trl,Longs,SC,Horry County,29568,Florence,1,No,X,a542fd7e-a46d-41c3-9698-f8881fdd6dc0,No,-78.72209402,33.92902698,,,
168,Bucks Trl,Longs,SC,Horry County,29568,Florence,1,No,X,4fb3df14-46c3-45be-a75c-e1281b321804,No,-78.722095,33.92880598,,,
169,Bucks Trl,Longs,SC,Horry County,29568,Florence,1,No,X,800ed3a7-e6a6-4a2e-8053-e686b00244c6,No,-78.72209698,33.92858401,,,
170,Bucks Trl,Longs,SC,Horry County,29568,Florence,1,No,X,6cd21c22-fd2b-4737-9200-292f4039826f,No,-78.722088,33.92833901,,,
171,Bucks Trl,Longs,SC,Horry County,29568,Florence,1,No,X,5e6fbd9a-feef-4008-883d-b3f4624b3ee6,No,-78.72191597,33.92791698,,,
172,Bucks Trl,Longs,SC,Horry County,29568,Florence,1,No,X,361b3726-2ee5-4dc7-9ad9-f062c235d799,No,-78.72174098,33.92774801,,,
173,Bucks Trl,Longs,SC,Horry County,29568,Florence,1,No,X,68ac358a-c5aa-45ed-af92-50490c9aeb61,No,-78.72149601,33.92762599,,,
174,Bucks Trl,Longs,SC,Horry County,29568,Florence,1,No,X,94432d60-a1ad-47ed-812c-83521f1bb42a,No,-78.72125301,33.92751597,,,
175,Bucks Trl,Longs,SC,Horry County,29568,Florence,1,No,X,702722aa-cf30-4ed2-b5c0-cb8db14eecfc,No,-78.72024304,33.92743503,,,
176,Forest Dr,Conway,SC,Horry County,29526,Florence,1,No,X,9332b865-91fc-4dcf-8bf7-d4aef0309d31,No,-78.99505798,33.82226401,,,
177,Fawn Ct,Longs,SC,Horry County,29568,Florence,1,No,X,5b7d8cb1-23f6-4148-a80f-30840b42e423,No,-78.72005502,33.92781897,,,
178,Fawn Ct,Longs,SC,Horry County,29568,Florence,1,No,X,6ef960b9-652e-4dbc-9eff-113524330ac7,No,-78.72003903,33.92807903,,,
179,Fawn Ct,Longs,SC,Horry County,29568,Florence,1,No,X,7389c4f0-c9cb-418b-9c47-416d89e9e9f6,No,-78.720155,33.92833998,,,
180,Fawn Ct,Longs,SC,Horry County,29568,Florence,1,No,X,72c990f9-89a7-4b04-b576-b13643d25d15,No,-78.72047399,33.92844299,,,
181,Fawn Ct,Longs,SC,Horry County,29568,Florence,1,No,X,d7c073af-c55b-4f0d-8e9f-e51a3fc0e2ec,No,-78.72075598,33.92846103,,,
182,Bucks Trl,Longs,SC,Horry County,29568,Florence,1,No,X,679f5865-9cb9-41fb-bff3-d42bc45f7ea7,No,-78.72126496,33.92819799,,,
183,Bucks Trl,Longs,SC,Horry County,29568,Florence,1,No,X,60a6ae07-fce9-490f-a1fa-f511875905ee,No,-78.72143196,33.92835802,,,
184,Staghorn Ln,Longs,SC,Horry County,29568,Florence,1,No,X,a39beec5-debe-4a2c-b6e5-4af6356c3a50,No,-78.72069696,33.92913103,,,
185,Staghorn Ln,Longs,SC,Horry County,29568,Florence,1,No,X,d072b7d4-7606-4253-9931-29102a8120f2,No,-78.72072498,33.92937499,,,
186,Staghorn Ln,Longs,SC,Horry County,29568,Florence,1,No,X,cc983059-dfdd-4603-a6ca-6d707795e35f,No,-78.720701,33.929622,,,
187,Staghorn Ln,Longs,SC,Horry County,29568,Florence,1,No,X,cd87357a-32c4-4d5b-b4f2-a6c404e2f546,No,-78.72089297,33.929761,,,
188,Deer Watch Cir,Longs,SC,Horry County,29568,Florence,1,No,X,38792f5c-e0c4-4369-8bdc-9ffb7822c58d,Yes,-78.72553196,33.93104896,,,
189,Deer Watch Cir,Longs,SC,Horry County,29568,Florence,1,Yes,AE,af99e584-38be-4b58-b21b-e805a5c43ffc,Yes,-78.72613796,33.93113803,,,
190,Cedar Trace Dr,Myrtle Beach,SC,Horry County,29588,Florence,1,No,X,48176aea-ff56-46a6-af19-8818117499f5,No,-79.03334104,33.64790001,,,
191,Deer Watch Cir,Longs,SC,Horry County,29568,Florence,1,Yes,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,69bb3f5f-ef6d-4dfe-8408-cd2ec9d718f8,Yes,-78.72683398,33.93079398,,,
192,Deer Watch Cir,Longs,SC,Horry County,29568,Florence,1,No,X,fe2edb73-f3b4-40d9-8e04-cd19c3927ebc,No,-78.72707796,33.93055801,,,
193,Deer Watch Cir,Longs,SC,Horry County,29568,Florence,1,No,X,c63ad6f8-8175-4851-860f-beb7b2140156,No,-78.725642,33.92954098,,,
194,Deer Watch Cir,Longs,SC,Horry County,29568,Florence,1,No,X,e73d5dbd-e584-4ee7-8e19-5b7a43f33005,No,-78.72541599,33.92957698,,,
195,Bear Lake Dr,Longs,SC,Horry County,29568,Florence,1,No,X,fa5c15b3-a18d-4e7c-8e9d-297753a9abdb,No,-78.74064297,33.95257304,,,
196,Deer Watch Cir,Longs,SC,Horry County,29568,Florence,1,No,X,f7807522-f475-4491-b7eb-636095922894,No,-78.72571297,33.93001599,,,
197,Deer Watch Cir,Longs,SC,Horry County,29568,Florence,1,No,X,ead55b41-8b0b-43c9-92ff-8bf043639dcc,No,-78.72596198,33.92997,,,
198,Deer Watch Cir,Longs,SC,Horry County,29568,Florence,1,No,X,d64cfd0e-be40-4ee5-a02c-19048782b903,No,-78.72637898,33.93050896,,,
199,Deer Watch Cir,Longs,SC,Horry County,29568,Florence,1,No,X,9580c00c-9231-469c-bf85-40518a393127,No,-78.72603501,33.93061696,,,
200,Deer Watch Cir,Longs,SC,Horry County,29568,Florence,1,No,X,0b8f55e3-7c56-4279-95ea-19a5536c150f,No,-78.72568602,33.93062002,,,
201,Deer Watch Cir,Longs,SC,Horry County,29568,Florence,1,No,X,a2a5e458-4bb1-4662-9084-0741bba1de3b,No,-78.72503402,33.93067599,,,
202,Deer Watch Cir,Longs,SC,Horry County,29568,Florence,1,No,X,2a73d744-ad9e-4d6e-8759-dd41428b4ae9,No,-78.72505199,33.93044099,,,
203,Bucks Trl,Longs,SC,Horry County,29568,Florence,1,No,X,ff8764c7-1df7-46e5-ab3c-9bd9f8f42c84,No,-78.72480504,33.92990001,,,
204,Bucks Trl,Longs,SC,Horry County,29568,Florence,1,No,X,82a3681e-bc86-4bd7-9e0f-54387da46369,No,-78.72435103,33.93020904,,,
205, ,Longs,SC,Horry County,29568,Florence,1,No,X,4769bf3b-2224-4015-8660-a04786b3462e,No,-78.73306999,33.93851002,,,
206, ,Longs,SC,Horry County,29568,Florence,1,No,X,44d331a7-ca0a-45c8-88c5-2042bfd8e8f2,No,-78.73306999,33.93851002,,,
207,Canvas Back Ct,Longs,SC,Horry County,29568,Florence,1,No,X,1f004bf5-2b22-4dd9-8007-8812a3ada46c,No,-78.72341598,33.92758596,,,
208,Linksview Dr,Longs,SC,Horry County,29568,Florence,1,No,X,293f5e3e-8dc1-4a7f-8af5-247413861ce5,No,-78.72416302,33.92842301,,,
209,Linksview Dr,Longs,SC,Horry County,29568,Florence,1,No,X,73000b4d-31a1-41ae-9d11-7bfec3f27c84,No,-78.72409501,33.92888402,,,
210,Linksview Dr,Longs,SC,Horry County,29568,Florence,1,No,X,4e3f0e84-bb21-41e6-ac21-4970cb457cdf,No,-78.72418197,33.929209,,,
211,Bucks Trl,Longs,SC,Horry County,29568,Florence,1,No,X,174f4210-75d3-4066-affc-cecea7c03ecb,No,-78.72436002,33.92946301,,,
212,Canvas Back Ct,Longs,SC,Horry County,29568,Florence,1,No,X,63ca5de4-5fd5-44d3-a2af-11486528b1bf,No,-78.724013,33.92726903,,,
213,Canvas Back Ct,Longs,SC,Horry County,29568,Florence,1,No,X,0b6ef83a-e954-4d59-bb63-37c7dd21576b,No,-78.72413499,33.92780801,,,
214, ,Longs,SC,Horry County,29568,Florence,1,No,X,546dcf00-390f-4461-bddf-37ed574dbf6c,No,-78.73306999,33.93851002,,,
215, ,Longs,SC,Horry County,29568,Florence,1,No,X,6fbb33b1-0a9f-4a7f-ab7c-699f90b0f6cf,No,-78.73306999,33.93851002,,,
216,Buck Creek Dr,Longs,SC,Horry County,29568,Florence,1,No,X,ccfc0111-7699-431d-810d-861eaf9026ea,No,-78.73537201,33.95439499,,,
217,Bucks Trl,Longs,SC,Horry County,29568,Florence,1,No,X,57942aeb-a231-4068-b74e-9a404fc4bb95,Yes,-78.72009302,33.92679199,,,
218,Bucks Trl,Longs,SC,Horry County,29568,Florence,1,No,X,64878288-dea5-4a65-b456-6cf1258e2b45,Yes,-78.72014701,33.92703498,,,
219,Bucks Trl,Longs,SC,Horry County,29568,Florence,1,No,X,fb713e02-e8d8-4335-96d7-951f1648a215,No,-78.72019004,33.92724399,,,
220,Bucks Trl,Longs,SC,Horry County,29568,Florence,1,No,X,cd750b58-c95e-43ce-a687-6232762c0d01,No,-78.72082002,33.92728603,,,
221,Bucks Trl,Longs,SC,Horry County,29568,Florence,1,No,X,806a3c32-2309-420c-b16f-dc2e0480c15a,No,-78.72075804,33.92700196,,,
222,Bucks Trl,Longs,SC,Horry County,29568,Florence,1,No,X,51f7837f-656a-4fb7-8d34-e416be9134f9,Yes,-78.72061898,33.92647103,,,
223,Canvas Back Ct,Longs,SC,Horry County,29568,Florence,1,No,X,0c8a31f8-e97c-4182-a4c0-639dca5e4e78,No,-78.72295604,33.92695597,,,
224,Sellers Rd,Conway,SC,Horry County,29526,Florence,1,No,X,f4662568-2b59-4ab0-afc3-a868b2e94fa7,No,-79.022325,33.848732,,,
225,S Hwy 905,Longs,SC,Horry County,29568,Florence,1,No,X,b4df7b63-e6b6-4928-a229-d8cf19251d99,No,-78.75730501,33.92326203,,,
226,Chestnut Estates Rd,Longs,SC,Horry County,29568,Florence,1,No,X,2463c0cc-151d-4d40-9872-08811b15c753,No,-78.77685496,33.91559098,,,
227,S Hwy 905,Longs,SC,Horry County,29568,Florence,1,No,X,681e0bcb-7521-4b13-8771-c7b9e311df0d,No,-78.784938,33.92445497,,,
228,Trey Ct,Longs,SC,Horry County,29568,Florence,1,Yes,AE,85e9354f-c707-4017-aa4d-f21923c50821,No,-78.811289,33.91878103,,,
229,Heath Dr,Longs,SC,Horry County,29568,Florence,1,Yes,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,3c81af5f-7d4b-4b5a-8151-9b58c7719dce,No,-78.81090299,33.91877902,,,
230,Heath Dr,Longs,SC,Horry County,29568,Florence,1,Yes,AE,4e56c853-0d88-48fd-acf3-58ad406b8de8,No,-78.81101798,33.91898499,,,
231,Pheasant Dr,North Myrtle Beach,SC,Horry County,29582,Florence,1,No,X,d4afa1ba-7ffb-4851-9ff3-bfecf4c81d30,No,-78.76414703,33.81043603,,,
232,Heath Dr,Longs,SC,Horry County,29568,Florence,1,Yes,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,fada054c-dcb8-4935-b1b9-bf8dec3e1580,No,-78.81109604,33.919404,,,
233,Heath Dr,Longs,SC,Horry County,29568,Florence,1,No,X,2290a8dd-e227-469b-bb66-11b445702e42,No,-78.81112802,33.91958701,,,
234,Pinnacle Pl,Little River,SC,Horry County,29566,Florence,1,No,X,cfccb0cd-9c0b-4536-b85a-54f54dac9aee,No,-78.64812197,33.86137403,,,
235,Heath Dr,Longs,SC,Horry County,29568,Florence,1,Yes,AE,d5b0ca04-d68b-4caf-b983-121c2121f9d3,No,-78.81251098,33.91973401,,,
236,Heath Dr,Longs,SC,Horry County,29568,Florence,1,Yes,AE,236ba046-c293-468c-b0d1-04fc6461cc78,No,-78.81272001,33.91975004,,,
237,Heath Dr,Longs,SC,Horry County,29568,Florence,1,Yes,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,bdd7ee2a-6315-478f-8c6b-257e58bc1f75,No,-78.812956,33.919698,,,
238,Heath Dr,Longs,SC,Horry County,29568,Florence,1,Yes,AE,3a6e0c54-fd7a-4d2d-ad67-5eac1cfd58b0,No,-78.81304404,33.919491,,,
239,Heath Dr,Longs,SC,Horry County,29568,Florence,1,Yes,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,4adb227d-e70f-4c7c-bffa-679fbb3f794a,No,-78.81310198,33.91884797,,,
240,Heath Dr,Longs,SC,Horry County,29568,Florence,1,Yes,AE,bdbb0b93-6004-4ef2-8720-7f7aadbd12fe,No,-78.81362004,33.91880101,,,
241,Heath Dr,Longs,SC,Horry County,29568,Florence,1,Yes,AE,18c326f2-a3c0-4deb-9ef1-9a629597031e,No,-78.81371301,33.91903702,,,
242,Heath Dr,Longs,SC,Horry County,29568,Florence,1,Yes,AE,17f5a070-e95a-4f22-b663-35152b7f3367,No,-78.81363396,33.91925797,,,
243,Heath Dr,Longs,SC,Horry County,29568,Florence,1,Yes,AE,2447cf34-f5ac-46e6-b918-3f484e05070d,Yes,-78.81348897,33.91966401,,,
244,Chestnut Rd,Myrtle Beach,SC,Horry County,29572,Florence,1,No,X,60fe5344-7351-4551-b460-5e0f6781cdfe,No,-78.78687297,33.77901002,,,
245,Heath Dr,Longs,SC,Horry County,29568,Florence,1,Yes,AE,4d1dea16-7cba-4cda-940b-78c0012cab51,No,-78.81229197,33.92016398,,,
246,Heath Dr,Longs,SC,Horry County,29568,Florence,1,No,X,dad5657a-1684-4861-a925-5403390d96b2,No,-78.81057097,33.91933401,,,
247,Heath Dr,Longs,SC,Horry County,29568,Florence,1,No,X,aed81c97-b5b5-496b-ab43-377294d76dbc,No,-78.81052399,33.91912901,,,
248,Heath Dr,Longs,SC,Horry County,29568,Florence,1,No,X,105bb07e-650f-4b08-a0f5-f7eac90e47bb,No,-78.81032097,33.91876598,,,
249,Iree's Way,Longs,SC,Horry County,29568,Florence,1,No,X,88ac512a-0b8e-4cc0-9760-4904408550cf,No,-78.81004501,33.91907698,,,
250,Heath Dr,Longs,SC,Horry County,29568,Florence,1,Yes,AE,9eedda86-0c85-4cbb-9445-a18b69ace505,Yes,-78.81273304,33.92013103,,,
251,Heath Dr,Longs,SC,Horry County,29568,Florence,1,Yes,AE,37f2a6ee-a082-4588-a2b4-80dd4139e80f,Yes,-78.81298502,33.920108,,,
252,Heath Dr,Longs,SC,Horry County,29568,Florence,1,Yes,AE,a348b050-2aa4-4cfe-b947-205cff6536b2,Yes,-78.81321202,33.92000699,,,
253,Heath Dr,Longs,SC,Horry County,29568,Florence,1,Yes,AE,b79be068-fd76-451e-9901-c8185ac6a800,Yes,-78.813358,33.919833,,,
254,Iree's Way,Longs,SC,Horry County,29568,Florence,1,Yes,AE,d62dcbbb-d578-4e16-a2ef-029b2fff6da5,No,-78.81399697,33.91875599,,,
255,Iree's Way,Longs,SC,Horry County,29568,Florence,1,Yes,AE,6e9fabb4-f782-4b63-9467-d7f426b0a421,No,-78.814093,33.91916397,,,
256,Iree's Way,Longs,SC,Horry County,29568,Florence,1,Yes,AE,c9e6a660-d773-4f41-957d-7b12c999baef,Yes,-78.814199,33.919356,,,
257,S Hwy 905,Longs,SC,Horry County,29568,Florence,1,No,X,53d76487-d274-4df8-822d-c1cb1029acce,No,-78.80664597,33.91842799,,,
258,S Hwy 905,Longs,SC,Horry County,29568,Florence,1,No,X,2037993a-05fb-4ad5-a65d-495c16f38ff2,No,-78.80698804,33.918283,,,
259,S Hwy 905,Longs,SC,Horry County,29568,Florence,1,No,X,8e37d87c-33e6-41b0-8986-de288311a88a,No,-78.80731404,33.91801903,,,
260,Iree's Way,Longs,SC,Horry County,29568,Florence,1,No,X,2e47ad99-e79e-49d1-9aa5-40c34153a894,No,-78.80841996,33.91809902,,,
261,Iree's Way,Longs,SC,Horry County,29568,Florence,1,No,X,9cfcde30-3ba4-47c6-85c1-9f19635a5c5e,No,-78.80973401,33.91861897,,,
262,Iree's Way,Longs,SC,Horry County,29568,Florence,1,Yes,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,0d9d8558-143d-41fb-ab40-9738957586fb,No,-78.80990398,33.91847003,,,
263,Alexis Dr,Longs,SC,Horry County,29568,Florence,1,No,X,671e0fe4-0330-418f-a39d-9c5df51d52f3,No,-78.80959801,33.91818997,,,
264,Alexis Dr,Longs,SC,Horry County,29568,Florence,1,No,X,bf7f4a4b-59b5-44d4-94dc-afc23b05f724,No,-78.80902902,33.91808001,,,
265,Alexis Dr,Longs,SC,Horry County,29568,Florence,1,No,X,304661dd-dacb-4e33-aa26-93b642683b5f,No,-78.80922898,33.91792302,,,
266,Alexis Dr,Longs,SC,Horry County,29568,Florence,1,No,X,5bb64fd7-2bec-4f1c-b89c-892f11d823b1,No,-78.80945697,33.917786,,,
267,Alexis Dr,Longs,SC,Horry County,29568,Florence,1,No,X,64b9a247-46a2-4218-b2b8-b6e04638fd7d,No,-78.80963502,33.91761902,,,
268,Alexis Dr,Longs,SC,Horry County,29568,Florence,1,No,X,3e85a449-c3ca-49ac-9ba3-157df475596e,No,-78.80984298,33.91747999,,,
269,Seth Ln,Longs,SC,Horry County,29568,Florence,1,No,X,6481839f-7eb7-4b4f-aec2-e4da34bf8268,No,-78.80935196,33.917347,,,
270,Seth Ln,Longs,SC,Horry County,29568,Florence,1,No,X,9d03cb6b-a757-448f-9b16-8e39ee8855cf,No,-78.80909396,33.91744302,,,
271,Seth Ln,Longs,SC,Horry County,29568,Florence,1,No,X,1a9c6a27-3247-4d41-afb3-238c97b00e93,No,-78.80867804,33.91774202,,,
272,Seth Ln,Longs,SC,Horry County,29568,Florence,1,No,X,7b5bbff1-6d58-46c2-9c33-0f25afa01994,No,-78.8085,33.91751898,,,
273,Seth Ln,Longs,SC,Horry County,29568,Florence,1,No,X,36ccf17c-5fe4-4a28-81dc-112e20addf96,No,-78.80889202,33.917212,,,
274,Seth Ln,Longs,SC,Horry County,29568,Florence,1,No,X,bb7801d8-9e53-4ca1-b8ba-2c948c8e319b,No,-78.80909899,33.91709302,,,
275,Seth Ln,Longs,SC,Horry County,29568,Florence,1,No,X,f2f63f92-69e6-4674-add1-bacbb880285e,No,-78.80933804,33.91697703,,,
276,Seth Ln,Longs,SC,Horry County,29568,Florence,1,No,X,5293c6dd-d604-40df-b29b-2706029a667e,No,-78.80956899,33.91685701,,,
277,Seth Ln,Longs,SC,Horry County,29568,Florence,1,No,X,1c1fd84e-7f0b-4a59-b10f-56afba2d4379,No,-78.80976698,33.91676099,,,
278,Seth Ln,Longs,SC,Horry County,29568,Florence,1,No,X,e7280592-3537-472d-a66c-705aab4fb20e,No,-78.80999803,33.91663799,,,
279,Seth Ln,Longs,SC,Horry County,29568,Florence,1,Yes,AE,26b4b0e9-d317-4796-b274-c14b789ec0b7,No,-78.81089401,33.916324,,,
280,Seth Ln,Longs,SC,Horry County,29568,Florence,1,Yes,AE,1bab6f85-fcb9-4d89-8620-e10ace7ee810,No,-78.81051896,33.91643097,,,
281,Seth Ln,Longs,SC,Horry County,29568,Florence,1,Yes,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,eab440f6-154e-48e5-8d55-b815df719a8f,No,-78.81025297,33.916529,,,
282,Seth Ln,Longs,SC,Horry County,29568,Florence,1,No,X,5cbc88f1-25ab-4ba6-b043-7243eb42bdd8,No,-78.81002597,33.91694199,,,
283,Seth Ln,Longs,SC,Horry County,29568,Florence,1,No,X,4268b1e1-028b-4413-b179-1a5b30c3be98,No,-78.81020904,33.91684501,,,
284,Seth Ln,Longs,SC,Horry County,29568,Florence,1,Yes,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,65f4c11e-8f4b-459a-b32f-c13d67ddc169,No,-78.81072099,33.916681,,,
285,Seth Ln,Longs,SC,Horry County,29568,Florence,1,Yes,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,3b61af4a-bc79-47e7-9791-908750ae07a9,No,-78.81101097,33.91659296,,,
286,Alexis Dr,Longs,SC,Horry County,29568,Florence,1,Yes,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,513b5577-8dc8-4c18-80fc-acc1fe6d7c81,No,-78.81130696,33.91703801,,,
287,Alexis Dr,Longs,SC,Horry County,29568,Florence,1,Yes,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,d0ad53e1-7573-4c23-8ab3-5681564697a5,No,-78.81110799,33.91703301,,,
288,Alexis Dr,Longs,SC,Horry County,29568,Florence,1,No,X,baa55fc9-f5f0-42a7-af4e-84e7c3aa3bba,No,-78.81085601,33.917089,,,
289,Alexis Dr,Longs,SC,Horry County,29568,Florence,1,No,X,a42eb7fc-a84e-4332-90b6-35b3181bb7d7,No,-78.81059604,33.917159,,,
290,Alexis Dr,Longs,SC,Horry County,29568,Florence,1,No,X,6aabc0a5-280c-41bf-943c-7171adad9b2d,No,-78.81033103,33.91723898,,,
291,Alexis Dr,Longs,SC,Horry County,29568,Florence,1,No,X,91ef2bd8-85ea-416b-88e4-90b1e094b911,No,-78.81006001,33.91735401,,,
292,Alexis Dr,Longs,SC,Horry County,29568,Florence,1,No,X,7fb6c129-8034-4e63-a867-257fa4fad078,No,-78.810228,33.91773397,,,
293,Alexis Dr,Longs,SC,Horry County,29568,Florence,1,No,X,527c0b59-453d-438a-84ed-29c7b80b4481,No,-78.81042796,33.91762603,,,
294,Alexis Dr,Longs,SC,Horry County,29568,Florence,1,No,X,50687b09-9d48-4797-a54b-0ca127a2ed88,No,-78.81065003,33.91754597,,,
295,Alexis Dr,Longs,SC,Horry County,29568,Florence,1,No,X,cfa66f3f-0567-445e-b487-12d764a3207d,No,-78.81088098,33.91747597,,,
296,Alexis Dr,Longs,SC,Horry County,29568,Florence,1,No,X,06ef3435-b101-470f-95ca-0a938f247478,No,-78.811145,33.91738003,,,
297,Alexis Dr,Longs,SC,Horry County,29568,Florence,1,No,X,7bf4e0fa-13a9-4f1f-9d07-7110c1124bc4,No,-78.811418,33.91727902,,,
298,Iree's Way,Longs,SC,Horry County,29568,Florence,1,Yes,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,bd06b678-1df5-4fef-bac3-16e03672f869,No,-78.81172297,33.91752397,,,
299,Iree's Way,Longs,SC,Horry County,29568,Florence,1,Yes,AE,f8100b96-9690-4c14-9530-9d1b6275453c,No,-78.811516,33.91763303,,,
300,Irees Way,Longs,SC,Horry County,29568,Florence,1,Yes,AE,1c995ad6-72a2-484b-a1fa-d48fc8581391,No,-78.81186203,33.91754701,,,
301,Iree's Way,Longs,SC,Horry County,29568,Florence,1,Yes,AE,af4d09b3-fa3d-4503-a390-4d2bb5809398,No,-78.81108499,33.91778198,,,
302,Iree's Way,Longs,SC,Horry County,29568,Florence,1,Yes,AE,ad65659b-9228-4b77-bf9d-cd5556eca3ce,No,-78.81082196,33.917856,,,
303,Iree's Way,Longs,SC,Horry County,29568,Florence,1,Yes,AE,a488c9d1-f00d-4120-a8d8-847681a5d6da,No,-78.81040398,33.91809201,,,
304,Iree's Way,Longs,SC,Horry County,29568,Florence,1,Yes,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,fe7ee3ed-aa51-494d-b204-76f7c5a7fb85,No,-78.81024004,33.91821099,,,
305,Iree's Way,Longs,SC,Horry County,29568,Florence,1,Yes,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,fbce5b15-85ff-4f3f-b786-7fe301217a0e,No,-78.810069,33.91834196,,,
306,Heath Dr,Longs,SC,Horry County,29568,Florence,1,Yes,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,a3c61f60-8a1a-4c3e-af5f-8f80ac128a4c,No,-78.81070896,33.91862799,,,
307,Heath Dr,Longs,SC,Horry County,29568,Florence,1,Yes,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,4e91a9ea-ad29-4082-8f53-dec88b329bbc,No,-78.81053298,33.91857797,,,
308,Trey Ct,Longs,SC,Horry County,29568,Florence,1,Yes,AE,ec5748ab-cb69-4767-a5fe-dc27c0dff19f,No,-78.81093497,33.918331,,,
309,Trey Ct,Longs,SC,Horry County,29568,Florence,1,Yes,AE,cbc75b18-95c3-4445-b5d2-f1eecb4f46f4,No,-78.81097396,33.918454,,,
310,Trey Ct,Longs,SC,Horry County,29568,Florence,1,Yes,AE,0eac5c4a-ebf5-4622-a244-1eabf77fc712,No,-78.81112703,33.91860898,,,
311,Trey Ct,Longs,SC,Horry County,29568,Florence,1,Yes,AE,5e096780-ddce-4357-a080-a34cff64d993,No,-78.81177301,33.91862904,,,
312,Trey Ct,Longs,SC,Horry County,29568,Florence,1,Yes,AE,80774777-28f0-4ce7-bfd7-35d12550f139,No,-78.81149902,33.91831602,,,
313,Trey Ct,Longs,SC,Horry County,29568,Florence,1,Yes,AE,02570369-37bc-4465-960a-493e304aab9e,No,-78.81127004,33.91823797,,,
314,Iree's Way,Longs,SC,Horry County,29568,Florence,1,Yes,AE,8b82f0c3-3f1e-4e47-bb0e-56ed41ce254a,No,-78.81160404,33.91807397,,,
315,Iree's Way,Longs,SC,Horry County,29568,Florence,1,Yes,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,663d1ac0-7fc7-49b6-83bb-c9759e0e2a8b,No,-78.81181999,33.91798198,,,
316,Heath Dr,Longs,SC,Horry County,29568,Florence,1,Yes,AE,11eb8b1c-0093-451c-9d2a-74ecee7fbdfb,No,-78.81200199,33.91783297,,,
317, ,Longs,SC,Horry County,29568,Florence,1,No,X,26a61943-d5c3-4c45-9286-85aa49a8d0fd,No,-78.73306999,33.93851002,,,
318,Heath Dr,Longs,SC,Horry County,29568,Florence,1,Yes,AE,5d5cd823-c969-49eb-9e90-cf73ee8d22f5,No,-78.81232296,33.91813398,,,
319,Heath Dr,Longs,SC,Horry County,29568,Florence,1,Yes,AE,b74b7852-a878-45e3-95b8-c47b69a6ecee,No,-78.81249696,33.91826399,,,
320,Heath Dr,Longs,SC,Horry County,29568,Florence,1,Yes,AE,4cece68f-c7c0-4f5d-93b8-aa31dbf7b001,No,-78.81263899,33.918418,,,
321,Heath Dr,Longs,SC,Horry County,29568,Florence,1,Yes,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,6e598137-1e39-4d62-82f3-a6d8baf7557e,No,-78.81280203,33.91854301,,,
322,Heath Dr,Longs,SC,Horry County,29568,Florence,1,Yes,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,053f4b09-5fc3-472e-9db6-92339c9c6fe0,No,-78.81296004,33.91870202,,,
323,Heath Dr,Longs,SC,Horry County,29568,Florence,1,No,X,94ec1351-4ec6-4f7b-9d09-4aa3e0080ef8,No,-78.81146498,33.92006401,,,
324,Heath Dr,Longs,SC,Horry County,29568,Florence,1,Yes,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,266cf134-879c-48a0-86a3-5afd79b383e0,No,-78.81332296,33.91851103,,,
325,Heath Dr,Longs,SC,Horry County,29568,Florence,1,Yes,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,dd9be9a2-9e20-4d78-8ed0-d92bd91897a7,No,-78.81320501,33.91828501,,,
326,Heath Dr,Longs,SC,Horry County,29568,Florence,1,Yes,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,78ebbc63-cfdb-4142-b4c9-50114c4e577a,No,-78.81304197,33.91814703,,,
327,Heath Dr,Longs,SC,Horry County,29568,Florence,1,Yes,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,cef6a02a-92a2-4dad-be6c-a681c18602f3,No,-78.812873,33.91800897,,,
328,Heath Dr,Longs,SC,Horry County,29568,Florence,1,Yes,0.2 PCT ANNUAL CHANCE FLOOD HAZARD,c8b67b90-0676-44d4-a79a-0ad314e4d7fb,No,-78.81271498,33.91788,,,
